FUND_ID,FUND_NAME,FUND_CLASSIFICATION,CONTROLLING_CORPORATION,MANAGING_CORPORATION,REPORT_PERIOD,INCEPTION_DATE,TARGET_POPULATION,SPECIALIZATION,SUB_SPECIALIZATION,DEPOSITS,WITHDRAWLS,INTERNAL_TRANSFERS,NET_MONTHLY_DEPOSITS,TOTAL_ASSETS,AVG_ANNUAL_MANAGEMENT_FEE,AVG_DEPOSIT_FEE,MONTHLY_YIELD,YEAR_TO_DATE_YIELD,YIELD_TRAILING_3_YRS,YIELD_TRAILING_5_YRS,AVG_ANNUAL_YIELD_TRAILING_3YRS,AVG_ANNUAL_YIELD_TRAILING_5YRS,STANDARD_DEVIATION,ALPHA,SHARPE_RATIO,LIQUID_ASSETS_PERCENT,STOCK_MARKET_EXPOSURE,FOREIGN_EXPOSURE,FOREIGN_CURRENCY_EXPOSURE,MANAGING_CORPORATION_LEGAL_ID,CURRENT_DATE
"1484","הראל גמל מסלול אג""ח קונצרני","תגמולים ואישית לפיצויים","הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ","202008","12/1/2009 12:00:00 AM","כלל האוכלוסיה","אג""ח","אג""ח קונצרניות","0.03","0.21","-0.63","-0.81","43.56","0.58","0.29","1.25","-0.92","6.65","15.40","2.17","2.91","4.61","-1.56","0.49","76.20","0","16.77","2.85","512267592","12/22/2020 12:00:00 AM"
"1484","הראל גמל מסלול אג""ח קונצרני","תגמולים ואישית לפיצויים","הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ","202009","12/1/2009 12:00:00 AM","כלל האוכלוסיה","אג""ח","אג""ח קונצרניות","0.03","0","-0.57","-0.54","42.94","0.58","0.29","-0.24","-1.16","6.15","16.05","2.01","3.02","4.59","-1.44","0.48","76.30","0","16.78","2.85","512267592","12/22/2020 12:00:00 AM"
"1484","הראל גמל מסלול אג""ח קונצרני","תגמולים ואישית לפיצויים","הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ","202010","12/1/2009 12:00:00 AM","כלל האוכלוסיה","אג""ח","אג""ח קונצרניות","0.02","0.01","0.02","0.03","43.11","0.58","0.29","0.40","-0.76","5.99","15.59","1.96","2.94","4.58","-1.20","0.49","76.10","0","16.97","2.78","512267592","12/22/2020 12:00:00 AM"
"1484","הראל גמל מסלול אג""ח קונצרני","תגמולים ואישית לפיצויים","הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ","202011","12/1/2009 12:00:00 AM","כלל האוכלוסיה","אג""ח","אג""ח קונצרניות","0.02","0.2","0.18","0","43.79","0.58","0.29","1.61","0.84","7.42","17.44","2.41","3.27","4.62","-1.56","0.58","75.50","0","17.29","3.08","512267592","12/22/2020 12:00:00 AM"
"1485","הראל השתלמות אג""ח ללא מניות ","קרנות השתלמות","הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ","202001","12/22/2009 12:00:00 AM","כלל האוכלוסיה","אג""ח","אג""ח ללא מניות","0.87","0.42","0.5","0.95","109.36","0.75","","0.36","0.36","9.28","11.73","3","2.24","1.68","0.12","1.50","82.40","0","17.80","8.55","512267592","12/22/2020 12:00:00 AM"
"1485","הראל השתלמות אג""ח ללא מניות ","קרנות השתלמות","הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ","202002","12/22/2009 12:00:00 AM","כלל האוכלוסיה","אג""ח","אג""ח ללא מניות","0.69","0.94","8.72","8.47","118.11","0.75","","0.31","0.67","9.60","10.79","3.10","2.07","1.63","0.12","1.54","83.80","0","19.05","8.55","512267592","12/22/2020 12:00:00 AM"
"1485","הראל השתלמות אג""ח ללא מניות ","קרנות השתלמות","הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ","202003","12/22/2009 12:00:00 AM","כלל האוכלוסיה","אג""ח","אג""ח ללא מניות","1.16","5.62","93.25","88.79","203.71","0.75","","-3.11","-2.46","5.92","7.83","1.94","1.52","2.18","0.24","0.49","86.60","0.06","33.66","12.69","512267592","12/22/2020 12:00:00 AM"
"1485","הראל השתלמות אג""ח ללא מניות ","קרנות השתלמות","הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ","202004","12/22/2009 12:00:00 AM","כלל האוכלוסיה","אג""ח","אג""ח ללא מניות","1.53","2.36","-3.11","-3.94","204.11","0.75","","2.39","-0.13","7.64","9.73","2.48","1.87","2.39","0.12","0.70","86.70","0.06","33.60","13.81","512267592","12/22/2020 12:00:00 AM"
"1485","הראל השתלמות אג""ח ללא מניות ","קרנות השתלמות","הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ","202005","12/22/2009 12:00:00 AM","כלל האוכלוסיה","אג""ח","אג""ח ללא מניות","1.34","0.8","-15.63","-15.09","190.73","0.75","","0.94","0.81","8.06","10.79","2.62","2.07","2.41","0.24","0.81","85.20","0.06","34.59","16.86","512267592","12/22/2020 12:00:00 AM"
"1485","הראל השתלמות אג""ח ללא מניות ","קרנות השתלמות","הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ","202006","12/22/2009 12:00:00 AM","כלל האוכלוסיה","אג""ח","אג""ח ללא מניות","1.26","1.63","-2.63","-3","186.78","0.75","","-0.48","0.33","7.80","12.03","2.54","2.30","2.30","0.12","0.81","83.80","0.31","33.48","17.26","512267592","12/22/2020 12:00:00 AM"
"1485","הראל השתלמות אג""ח ללא מניות ","קרנות השתלמות","הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ","202007","12/22/2009 12:00:00 AM","כלל האוכלוסיה","אג""ח","אג""ח ללא מניות","1.51","1.95","8.28","7.84","195.73","0.75","","0.65","0.98","7.80","11.97","2.54","2.29","2.30","0.12","0.85","83.90","0.32","33.68","18.76","512267592","12/22/2020 12:00:00 AM"
"1485","הראל השתלמות אג""ח ללא מניות ","קרנות השתלמות","הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ","202008","12/22/2009 12:00:00 AM","כלל האוכלוסיה","אג""ח","אג""ח ללא מניות","1.35","1.24","-3.05","-2.94","194.12","0.75","","0.82","1.81","8.11","12.95","2.63","2.47","2.31","0","0.94","83.30","0.32","34.07","20.01","512267592","12/22/2020 12:00:00 AM"
"1485","הראל השתלמות אג""ח ללא מניות ","קרנות השתלמות","הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ","202009","12/22/2009 12:00:00 AM","כלל האוכלוסיה","אג""ח","אג""ח ללא מניות","1.25","1.78","1.56","1.03","194.49","0.75","","-0.33","1.47","7.72","13.48","2.51","2.56","2.28","0.12","0.92","83","0.33","33.64","20.48","512267592","12/22/2020 12:00:00 AM"
"1485","הראל השתלמות אג""ח ללא מניות ","קרנות השתלמות","הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ","202010","12/22/2009 12:00:00 AM","כלל האוכלוסיה","אג""ח","אג""ח ללא מניות","1.32","0.46","-3.07","-2.21","192.25","0.75","","0.03","1.50","7.33","12.63","2.39","2.41","2.27","0.12","0.88","82.60","0.34","33.71","22.12","512267592","12/22/2020 12:00:00 AM"
"1485","הראל השתלמות אג""ח ללא מניות ","קרנות השתלמות","הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ","202011","12/22/2009 12:00:00 AM","כלל האוכלוסיה","אג""ח","אג""ח ללא מניות","1.29","1.03","-8.17","-7.91","185.58","0.75","","0.69","2.20","7.75","13.43","2.52","2.55","2.27","0","0.96","82.40","0.36","32.87","21.87","512267592","12/22/2020 12:00:00 AM"
"1486","מיטב גמל בניהול אישי","תגמולים ואישית לפיצויים","מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ","202001","12/24/2009 12:00:00 AM","כלל האוכלוסיה","כללי","כללי","44.76","3.05","-6.77","34.94","2477.90","0.29","","0","0","0","","0","","","","","70.20","1627.06","933.34","1014.28","512065202","12/22/2020 12:00:00 AM"
"1486","מיטב גמל בניהול אישי","תגמולים ואישית לפיצויים","מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ","202002","12/24/2009 12:00:00 AM","כלל האוכלוסיה","כללי","כללי","46.84","1.67","31.33","76.5","2517.67","0.29","","0","0","0","","0","","","","","69.90","1638.33","930.83","1023.40","512065202","12/22/2020 12:00:00 AM"
"1486","מיטב גמל בניהול אישי","תגמולים ואישית לפיצויים","מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ","202003","12/24/2009 12:00:00 AM","כלל האוכלוסיה","כללי","כללי","36.43","6.78","8.22","37.87","2417.52","0.29","","0","0","0","","0","","","","","69.20","1589.08","932.82","1012.58","512065202","12/22/2020 12:00:00 AM"
"1486","מיטב גמל בניהול אישי","תגמולים ואישית לפיצויים","מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ","202004","12/24/2009 12:00:00 AM","כלל האוכלוסיה","כללי","כללי","17.11","1.69","14.63","30.05","2446.29","0.29","","0","0","0","","0","","","","","70.40","1611.24","931.97","1024.86","512065202","12/22/2020 12:00:00 AM"
"1486","מיטב גמל בניהול אישי","תגמולים ואישית לפיצויים","מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ","202005","12/24/2009 12:00:00 AM","כלל האוכלוסיה","כללי","כללי","25.62","2.75","20.64","43.51","2516.10","0.29","","0","0","0","0","0","0","0","-0.24","-15.03","70.30","1685.35","990.89","1067.30","512065202","12/22/2020 12:00:00 AM"
"1486","מיטב גמל בניהול אישי","תגמולים ואישית לפיצויים","מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ","202006","12/24/2009 12:00:00 AM","כלל האוכלוסיה","כללי","כללי","32.08","3.7","12.98","41.36","2548.68","0.29","","0","0","0","0","0","0","0","-0.24","-14.11","70.10","1713.71","1006.92","1087.51","512065202","12/22/2020 12:00:00 AM"
"1486","מיטב גמל בניהול אישי","תגמולים ואישית לפיצויים","מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ","202007","12/24/2009 12:00:00 AM","כלל האוכלוסיה","כללי","כללי","32.89","3.04","12.4","42.25","2625.04","0.29","","0","0","0","0","0","0","0","-0.24","-13.36","70.30","1787.44","1049.21","1122.95","512065202","12/22/2020 12:00:00 AM"
"1486","מיטב גמל בניהול אישי","תגמולים ואישית לפיצויים","מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ","202008","12/24/2009 12:00:00 AM","כלל האוכלוסיה","כללי","כללי","53.14","1.39","23.6","75.35","2774.73","0.29","","0","0","0","0","0","0","0","-0.24","-13.58","70.30","1911.96","1110.71","1195.50","512065202","12/22/2020 12:00:00 AM"
"1486","מיטב גמל בניהול אישי","תגמולים ואישית לפיצויים","מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ","202009","12/24/2009 12:00:00 AM","כלל האוכלוסיה","כללי","כללי","22.57","1.92","15.72","36.37","2823.36","0.29","","0","0","0","0","0","0","0","-0.24","-12.92","69.60","1005.96","1349.72","1233.55","512065202","12/22/2020 12:00:00 AM"
"1486","מיטב גמל בניהול אישי","תגמולים ואישית לפיצויים","מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ","202010","12/24/2009 12:00:00 AM","כלל האוכלוסיה","כללי","כללי","42.56","2.71","7.39","47.24","2881.86","0.29","","0","0","0","0","0","0","0","-0.24","-12.88","69.80","1026.84","1363.33","1255.01","512065202","12/22/2020 12:00:00 AM"
"1486","מיטב גמל בניהול אישי","תגמולים ואישית לפיצויים","מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ","202011","12/24/2009 12:00:00 AM","כלל האוכלוסיה","כללי","כללי","41.48","2.43","-2.15","36.9","3004.54","0.29","","0","0","0","0","0","0","0","-0.24","-11.54","69.40","1130.49","1451.92","1305.32","512065202","12/22/2020 12:00:00 AM"
"1487","מיטב השתלמות בניהול אישי","קרנות השתלמות","מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ","202001","12/24/2009 12:00:00 AM","כלל האוכלוסיה","כללי","כללי","5.53","0.76","22.84","27.61","1069.47","0.36","","0","0","0","","0","","","","","80.60","610.23","311.23","381.20","512065202","12/22/2020 12:00:00 AM"
"1487","מיטב השתלמות בניהול אישי","קרנות השתלמות","מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ","202002","12/24/2009 12:00:00 AM","כלל האוכלוסיה","כללי","כללי","-2","19.46","12.28","-9.18","1050.37","0.36","","0","0","0","","0","","","","","79.90","590.82","295.57","367.79","512065202","12/22/2020 12:00:00 AM"
"1487","מיטב השתלמות בניהול אישי","קרנות השתלמות","מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ","202003","12/24/2009 12:00:00 AM","כלל האוכלוסיה","כללי","כללי","6.14","1.48","8.61","13.27","983.45","0.36","","0","0","0","","0","","","","","79.90","532.26","267.27","349.71","512065202","12/22/2020 12:00:00 AM"
"1487","מיטב השתלמות בניהול אישי","קרנות השתלמות","מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ","202004","12/24/2009 12:00:00 AM","כלל האוכלוסיה","כללי","כללי","4.61","0.07","7.67","12.21","1025.14","0.36","","0","0","0","","0","","","","","80.70","574.61","289.43","368.05","512065202","12/22/2020 12:00:00 AM"
"1487","מיטב השתלמות בניהול אישי","קרנות השתלמות","מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ","202005","12/24/2009 12:00:00 AM","כלל האוכלוסיה","כללי","כללי","7.51","1.39","12.94","19.06","1060.11","0.36","","0","0","0","0","0","0","0","-0.24","-15.03","81.20","602.46","316.04","389.09","512065202","12/22/2020 12:00:00 AM"
"1487","מיטב השתלמות בניהול אישי","קרנות השתלמות","מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ","202006","12/24/2009 12:00:00 AM","כלל האוכלוסיה","כללי","כללי","5.61","1.76","14.29","18.14","1071.65","0.36","","0","0","0","0","0","0","0","-0.24","-14.11","81.40","613","325.90","403.50","512065202","12/22/2020 12:00:00 AM"
"1487","מיטב השתלמות בניהול אישי","קרנות השתלמות","מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ","202007","12/24/2009 12:00:00 AM","כלל האוכלוסיה","כללי","כללי","6.51","2.51","8.15","12.15","1113.37","0.36","","0","0","0","0","0","0","0","-0.24","-13.36","81.30","650.19","345.50","420.71","512065202","12/22/2020 12:00:00 AM"
"1487","מיטב השתלמות בניהול אישי","קרנות השתלמות","מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ","202008","12/24/2009 12:00:00 AM","כלל האוכלוסיה","כללי","כללי","7.05","1.59","9.28","14.74","1164.65","0.36","","0","0","0","0","0","0","0","-0.24","-13.58","81.10","693.34","364.75","438.52","512065202","12/22/2020 12:00:00 AM"
"1487","מיטב השתלמות בניהול אישי","קרנות השתלמות","מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ","202009","12/24/2009 12:00:00 AM","כלל האוכלוסיה","כללי","כללי","7.26","2.05","6.86","12.07","1176.09","0.36","","0","0","0","0","0","0","0","-0.24","-12.92","80.30","558.87","518.81","456.51","512065202","12/22/2020 12:00:00 AM"
"1487","מיטב השתלמות בניהול אישי","קרנות השתלמות","מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ","202010","12/24/2009 12:00:00 AM","כלל האוכלוסיה","כללי","כללי","8.73","0.98","5.08","12.83","1192.42","0.36","","0","0","0","0","0","0","0","-0.24","-12.88","80.20","565.50","526.45","462.93","512065202","12/22/2020 12:00:00 AM"
